fips_code,abb,county_name,total_pop,total_pop_urban,total_pop_rural,percent_rural
38023,ND,"Divide County, North Dakota",2071,0,2071,100
38025,ND,"Dunn County, North Dakota",3536,0,3536,100
38027,ND,"Eddy County, North Dakota",2385,0,2385,100
38029,ND,"Emmons County, North Dakota",3550,0,3550,100
38031,ND,"Foster County, North Dakota",3343,0,3343,100
38033,ND,"Golden Valley County, North Dakota",1680,0,1680,100
38035,ND,"Grand Forks County, North Dakota",66861,55649,11212,16.76911802
38037,ND,"Grant County, North Dakota",2394,0,2394,100
38039,ND,"Griggs County, North Dakota",2420,0,2420,100
38041,ND,"Hettinger County, North Dakota",2477,0,2477,100
38043,ND,"Kidder County, North Dakota",2435,0,2435,100
38045,ND,"LaMoure County, North Dakota",4139,0,4139,100
38047,ND,"Logan County, North Dakota",1990,0,1990,100
38049,ND,"McHenry County, North Dakota",5395,0,5395,100
38051,ND,"McIntosh County, North Dakota",2809,0,2809,100
38053,ND,"McKenzie County, North Dakota",6360,0,6360,100
38055,ND,"McLean County, North Dakota",8962,0,8962,100
38057,ND,"Mercer County, North Dakota",8424,2949,5475,64.99287749
38059,ND,"Morton County, North Dakota",27471,18720,8751,31.85541116
38061,ND,"Mountrail County, North Dakota",7673,0,7673,100
38063,ND,"Nelson County, North Dakota",3126,0,3126,100
38065,ND,"Oliver County, North Dakota",1846,0,1846,100
38067,ND,"Pembina County, North Dakota",7413,0,7413,100
38069,ND,"Pierce County, North Dakota",4357,2824,1533,35.18476016
38071,ND,"Ramsey County, North Dakota",11451,7444,4007,34.99257707
38073,ND,"Ransom County, North Dakota",5457,0,5457,100
38075,ND,"Renville County, North Dakota",2470,0,2470,100
38077,ND,"Richland County, North Dakota",16321,7834,8487,52.00049017
38079,ND,"Rolette County, North Dakota",13937,0,13937,100
38081,ND,"Sargent County, North Dakota",3829,0,3829,100
38083,ND,"Sheridan County, North Dakota",1321,0,1321,100
38085,ND,"Sioux County, North Dakota",4153,0,4153,100
38087,ND,"Slope County, North Dakota",727,0,727,100
38089,ND,"Stark County, North Dakota",24199,17586,6613,27.32757552
38091,ND,"Steele County, North Dakota",1975,0,1975,100
38093,ND,"Stutsman County, North Dakota",21100,15284,5816,27.56398104
38095,ND,"Towner County, North Dakota",2246,0,2246,100
38097,ND,"Traill County, North Dakota",8121,0,8121,100
38099,ND,"Walsh County, North Dakota",11119,4219,6900,62.05594028
38101,ND,"Ward County, North Dakota",61675,48171,13504,21.89541954
38103,ND,"Wells County, North Dakota",4207,0,4207,100
38105,ND,"Williams County, North Dakota",22398,15127,7271,32.46271989
39001,OH,"Adams County, Ohio",28550,3133,25417,89.0262697
39003,OH,"Allen County, Ohio",106331,78801,27530,25.89085027
39005,OH,"Ashland County, Ohio",53139,20226,32913,61.93755998
39007,OH,"Ashtabula County, Ohio",101497,54434,47063,46.36885819
39009,OH,"Athens County, Ohio",64757,36801,27956,43.17062248
39011,OH,"Auglaize County, Ohio",45949,27966,17983,39.13686914
39013,OH,"Belmont County, Ohio",70400,31916,38484,54.66477273
39015,OH,"Brown County, Ohio",44846,10512,34334,76.55978237
39017,OH,"Butler County, Ohio",368130,333736,34394,9.342895173
39019,OH,"Carroll County, Ohio",28836,8376,20460,70.95297545
39021,OH,"Champaign County, Ohio",40097,11699,28398,70.82325361
39023,OH,"Clark County, Ohio",138333,105679,32654,23.60535809
39025,OH,"Clermont County, Ohio",197363,152529,44834,22.71651728
39027,OH,"Clinton County, Ohio",42040,19070,22970,54.63843958
39029,OH,"Columbiana County, Ohio",107841,60537,47304,43.86457841
39031,OH,"Coshocton County, Ohio",36901,14218,22683,61.46987887
39033,OH,"Crawford County, Ohio",43784,28344,15440,35.26402339
39035,OH,"Cuyahoga County, Ohio",1280113,1272675,7447,0.581745518
39037,OH,"Darke County, Ohio",52959,17846,35113,66.3022338
39039,OH,"Defiance County, Ohio",39037,21919,17118,43.85070574
39041,OH,"Delaware County, Ohio",174214,140573,33641,19.31015877
39043,OH,"Erie County, Ohio",77079,56670,20409,26.47802904
39045,OH,"Fairfield County, Ohio",146156,95422,50734,34.71222529
39047,OH,"Fayette County, Ohio",29030,15168,13862,47.75060282
39049,OH,"Franklin County, Ohio",1163414,1147661,15753,1.354032185
39051,OH,"Fulton County, Ohio",42698,18719,23979,56.15953909
39053,OH,"Gallia County, Ohio",30934,5769,25165,81.35061744
39055,OH,"Geauga County, Ohio",93410,33649,59740,63.95460871
39057,OH,"Greene County, Ohio",161573,137483,24090,14.90966931
39059,OH,"Guernsey County, Ohio",40087,15466,24621,61.41891386
39061,OH,"Hamilton County, Ohio",802374,784466,17908,2.231876905
39063,OH,"Hancock County, Ohio",74782,51517,23265,31.11042764
39065,OH,"Hardin County, Ohio",32058,14305,17753,55.37775282
39067,OH,"Harrison County, Ohio",15864,2521,13343,84.10867373
39069,OH,"Henry County, Ohio",28215,8724,19491,69.08027645
39071,OH,"Highland County, Ohio",43589,11768,31821,73.00236298
39073,OH,"Hocking County, Ohio",29380,8567,20813,70.84070796
39075,OH,"Holmes County, Ohio",42366,2968,39398,92.99438229
39077,OH,"Huron County, Ohio",59626,29632,29994,50.30355885
39079,OH,"Jackson County, Ohio",33225,11768,21457,64.58088789
39081,OH,"Jefferson County, Ohio",69709,42535,27174,38.98205397
39083,OH,"Knox County, Ohio",60921,26988,33933,55.70000492
39085,OH,"Lake County, Ohio",230034,215021,15020,6.529469557
39087,OH,"Lawrence County, Ohio",62450,33775,28675,45.91673339
39089,OH,"Licking County, Ohio",166492,107341,59151,35.52783317
39091,OH,"Logan County, Ohio",45858,19758,26100,56.91482402
39093,OH,"Lorain County, Ohio",301356,265983,35373,11.73794449
39095,OH,"Lucas County, Ohio",441815,421226,20589,4.660095289
39097,OH,"Madison County, Ohio",43435,22375,21060,48.48624381
39099,OH,"Mahoning County, Ohio",238823,202621,36202,15.15850651
39101,OH,"Marion County, Ohio",66501,46384,20117,30.25067292
39103,OH,"Medina County, Ohio",172332,120987,51345,29.79423438
39105,OH,"Meigs County, Ohio",23770,4446,19324,81.29575095
39107,OH,"Mercer County, Ohio",40814,15771,25043,61.35884745
39109,OH,"Miami County, Ohio",102506,70936,31570,30.79819718
39111,OH,"Monroe County, Ohio",14642,344,14298,97.65059418
39113,OH,"Montgomery County, Ohio",535153,511974,23179,4.331284698
39115,OH,"Morgan County, Ohio",15054,2787,12267,81.48664807
39117,OH,"Morrow County, Ohio",34827,3887,30940,88.83911907
39119,OH,"Muskingum County, Ohio",86074,45591,40483,47.03278574
39121,OH,"Noble County, Ohio",14645,5488,9157,62.52645954
39123,OH,"Ottawa County, Ohio",41428,20943,20485,49.44723375
39125,OH,"Paulding County, Ohio",19614,3550,16064,81.90068319
39127,OH,"Perry County, Ohio",36058,8927,27131,75.2426646
39129,OH,"Pickaway County, Ohio",55698,27924,27774,49.86534525
39131,OH,"Pike County, Ohio",28709,7396,21313,74.23804382
39133,OH,"Portage County, Ohio",161419,108452,52967,32.8133615
39135,OH,"Preble County, Ohio",42270,13009,29261,69.22403596
39137,OH,"Putnam County, Ohio",34499,5292,29207,84.66042494
39139,OH,"Richland County, Ohio",124475,84575,39900,32.05462944
39141,OH,"Ross County, Ohio",78064,32263,45801,58.67109039
39143,OH,"Sandusky County, Ohio",60944,34041,26903,44.14380415
39145,OH,"Scioto County, Ohio",79499,36349,43150,54.27741229
39147,OH,"Seneca County, Ohio",56745,29786,26959,47.50903163
39149,OH,"Shelby County, Ohio",49423,24162,25261,51.11183052
39151,OH,"Stark County, Ohio",375586,324769,50817,13.53005703
39153,OH,"Summit County, Ohio",541781,520778,21003,3.87665865
39155,OH,"Trumbull County, Ohio",210307,152953,57359,27.27393762
39157,OH,"Tuscarawas County, Ohio",92582,54086,38496,41.5804368
39159,OH,"Union County, Ohio",52300,26175,26125,49.95219885
39161,OH,"Van Wert County, Ohio",28744,14163,14581,50.72710827
39163,OH,"Vinton County, Ohio",13435,0,13435,100
39165,OH,"Warren County, Ohio",212693,175969,36724,17.26620058
39167,OH,"Washington County, Ohio",61778,26835,34943,56.56220661
39169,OH,"Wayne County, Ohio",114520,56114,58406,51.00069857
39171,OH,"Williams County, Ohio",37642,13691,23951,63.62839382
39173,OH,"Wood County, Ohio",125488,88411,37077,29.54625143
39175,OH,"Wyandot County, Ohio",22615,9630,12985,57.41764316
40001,OK,"Adair County, Oklahoma",22683,3789,18894,83.29586034
40003,OK,"Alfalfa County, Oklahoma",5642,0,5642,100
40005,OK,"Atoka County, Oklahoma",14182,0,14182,100
40007,OK,"Beaver County, Oklahoma",5636,0,5636,100
40009,OK,"Beckham County, Oklahoma",22119,14896,7223,32.65518333
40011,OK,"Blaine County, Oklahoma",11943,5084,6859,57.43113121
40013,OK,"Bryan County, Oklahoma",42416,16402,26014,61.33062995
40015,OK,"Caddo County, Oklahoma",29600,5929,23671,79.96959459
40017,OK,"Canadian County, Oklahoma",115541,89535,26006,22.50802745
40019,OK,"Carter County, Oklahoma",47557,20888,26669,56.07796959
40021,OK,"Cherokee County, Oklahoma",46987,18772,28215,60.04852406
40023,OK,"Choctaw County, Oklahoma",15205,5028,10177,66.93193029
40025,OK,"Cimarron County, Oklahoma",2475,0,2475,100
40027,OK,"Cleveland County, Oklahoma",255755,212574,43181,16.88373639
40029,OK,"Coal County, Oklahoma",5925,0,5925,100
40031,OK,"Comanche County, Oklahoma",124098,97057,27041,21.79003691
40033,OK,"Cotton County, Oklahoma",6193,2506,3687,59.53495882
40035,OK,"Craig County, Oklahoma",15029,6002,9027,60.06387651
40037,OK,"Creek County, Oklahoma",69967,32224,37743,53.94400217
40039,OK,"Custer County, Oklahoma",27469,19139,8330,30.32509374
40041,OK,"Delaware County, Oklahoma",41487,7834,33653,81.1169764
40043,OK,"Dewey County, Oklahoma",4810,0,4810,100
40045,OK,"Ellis County, Oklahoma",4151,0,4151,100
40047,OK,"Garfield County, Oklahoma",60580,47609,12971,21.41135688
40049,OK,"Garvin County, Oklahoma",27576,8631,18945,68.70104439
40051,OK,"Grady County, Oklahoma",52431,18935,33496,63.88586905
40053,OK,"Grant County, Oklahoma",4527,0,4527,100
40055,OK,"Greer County, Oklahoma",6239,2954,3285,52.6526687
40057,OK,"Harmon County, Oklahoma",2922,0,2922,100
40059,OK,"Harper County, Oklahoma",3685,0,3685,100
40061,OK,"Haskell County, Oklahoma",12769,2843,9926,77.73513979
40063,OK,"Hughes County, Oklahoma",14003,5768,8235,58.80882668
40065,OK,"Jackson County, Oklahoma",26446,19900,6546,24.75232549
40067,OK,"Jefferson County, Oklahoma",6472,0,6472,100
40069,OK,"Johnston County, Oklahoma",10957,0,10957,100
40071,OK,"Kay County, Oklahoma",46562,35166,11396,24.47489369
40073,OK,"Kingfisher County, Oklahoma",15034,4144,10890,72.43581216
40075,OK,"Kiowa County, Oklahoma",9446,3622,5824,61.65572729
40077,OK,"Latimer County, Oklahoma",11154,2979,8175,73.29209252
40079,OK,"Le Flore County, Oklahoma",50384,13656,36728,72.89615751
40081,OK,"Lincoln County, Oklahoma",34273,2704,31569,92.11040761
40083,OK,"Logan County, Oklahoma",41848,18675,23173,55.37421143
40085,OK,"Love County, Oklahoma",9423,0,9423,100
40087,OK,"McClain County, Oklahoma",34506,7879,26627,77.16628992
40089,OK,"McCurtain County, Oklahoma",33151,10193,22958,69.25281289
40091,OK,"McIntosh County, Oklahoma",20252,2572,17680,87.30001975
40093,OK,"Major County, Oklahoma",7527,0,7527,100
40095,OK,"Marshall County, Oklahoma",15840,4419,11421,72.10227273
40097,OK,"Mayes County, Oklahoma",41259,9325,31934,77.39887055
40099,OK,"Murray County, Oklahoma",13488,7324,6164,45.69988138
40101,OK,"Muskogee County, Oklahoma",70990,41801,29189,41.11705874
40103,OK,"Noble County, Oklahoma",11561,5052,6509,56.30135801
40105,OK,"Nowata County, Oklahoma",10536,4432,6104,57.93470008
